出發日期,出發時間,出發機場代號,抵達時間,抵達機場代號,航空公司,停靠站數量,停留時間,飛行時間,是否過夜,機型,航班代碼,艙等,價格
2025-01-20 Monday,下午1:40,TPE,晚上10:40,HKG,韓亞航空,直達航班。,Non-stop,2 小時 20 分鐘,No,Airbus A321neo,OZ 712,商務艙 商務艙,"$35,481"
2025-01-20 Monday,下午1:40,TPE,"中午12:00 (星期二, 1月 21)",HKG,韓亞航空,直達航班。,Non-stop,2 小時 20 分鐘,No,Airbus A321neo,OZ 712,商務艙 商務艙,"$35,481"
2025-01-20 Monday,下午5:10,TPE,"中午12:00 (星期二, 1月 21)",HKG,韓亞航空,直達航班。,Non-stop,2 小時 20 分鐘,No,Airbus A321neo,OZ 714,商務艙 商務艙,"$35,481"
2025-01-20 Monday,下午2:05,TPE,晚上11:35,HKG,中華航空,直達航班。,Non-stop,2 小時 10 分鐘,No,Airbus A321neo,CI 521,商務艙 商務艙,"$35,556"
2025-01-20 Monday,清晨7:35,TPE,晚上10:20,HKG,越南航空,直達航班。,Non-stop,3 小時 15 分鐘,No,Airbus A321neo,VN 579,商務艙 商務艙,"$36,943"
2025-01-20 Monday,清晨7:30,TPE,下午3:20,HKG,中華航空,直達航班。,Non-stop,3 小時 30 分鐘,No,Airbus A321neo,CI 781,商務艙 商務艙,"$39,074"
2025-01-20 Monday,下午2:10,TPE,晚上11:15,HKG,中華航空,直達航班。,Non-stop,3 小時 40 分鐘,No,Airbus A321neo,CI 783,商務艙 商務艙,"$39,074"
2025-01-20 Monday,中午12:50,TPE,晚上9:05,HKG,上海吉祥航空,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A321neo,HO 1310,商務艙 商務艙,"$40,399"
2025-01-20 Monday,中午12:50,TPE,"凌晨12:15 (星期二, 1月 21)",HKG,上海吉祥航空,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A321neo,HO 1310,商務艙 商務艙,"$40,399"
2025-01-20 Monday,上午8:45,TPE,下午4:20,HKG,中華航空,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,CI 501,商務艙 商務艙,"$40,705"
2025-01-20 Monday,上午8:45,TPE,"凌晨12:15 (星期二, 1月 21)",HKG,中華航空,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,CI 501,商務艙 商務艙,"$40,705"
2025-01-20 Monday,下午4:30,TPE,"凌晨12:15 (星期二, 1月 21)",HKG,中華航空,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,CI 503,商務艙 商務艙,"$40,705"
2025-01-20 Monday,下午1:55,TPE,晚上9:55,HKG,THAI,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A321neo,TG 633,"商務艙 <div class=""qj0iCb"">經濟艙<svg focusable=""false"" width=""16"" height=""16"" viewBox=""0 0 24 24"" class=""KP9MEb NMm5M"" aria-hidden=""true""><path d=""M12 5.99L19.53 19H4.47L12 5.99M12 2L1 21h22L12 2z""></path><path d=""M13 16h-2v2h2v-2zm0-6h-2v4h2v-4z""></path></svg></div>","$57,208"
2025-01-20 Monday,下午6:50,TPE,"下午2:20 (星期二, 1月 21)",HKG,THAI,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A321neo,TG 635,"商務艙 <div class=""qj0iCb"">經濟艙<svg focusable=""false"" width=""16"" height=""16"" viewBox=""0 0 24 24"" class=""KP9MEb NMm5M"" aria-hidden=""true""><path d=""M12 5.99L19.53 19H4.47L12 5.99M12 2L1 21h22L12 2z""></path><path d=""M13 16h-2v2h2v-2zm0-6h-2v4h2v-4z""></path></svg></div>","$57,937"
2025-01-20 Monday,下午6:50,TPE,"上午11:45 (星期二, 1月 21)",HKG,THAI,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A321neo,TG 635,商務艙 商務艙,"$65,143"
2025-01-20 Monday,下午1:55,TPE,"上午11:45 (星期二, 1月 21)",HKG,THAI,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A321neo,TG 633,商務艙 商務艙,"$65,872"
2025-01-20 Monday,下午5:35,TPE,"上午11:20 (星期二, 1月 21)",HKG,新加坡航空,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,SQ 879,商務艙 商務艙,"$108,864"
2025-01-20 Monday,下午5:35,TPE,"中午12:25 (星期二, 1月 21)",HKG,新加坡航空,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,SQ 879,商務艙 商務艙,"$108,864"
2025-01-20 Monday,下午5:35,TPE,"下午1:55 (星期二, 1月 21)",HKG,新加坡航空,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,SQ 879,商務艙 商務艙,"$108,864"
2025-01-20 Monday,中午12:50,TPE,"凌晨2:00 (星期二, 1月 21)",HKG,國泰航空,直達航班。,Non-stop,3 小時,No,Airbus A321neo,CX 450,商務艙 商務艙,"$122,892"
2025-01-20 Monday,上午10:15,TPE,"凌晨2:00 (星期二, 1月 21)",HKG,星宇航空,直達航班。,Non-stop,3 小時,No,Airbus A321neo,JX 802,商務艙 商務艙,"$135,135"
2025-01-20 Monday,下午3:00,TPE,"凌晨2:00 (星期二, 1月 21)",HKG,星宇航空,直達航班。,Non-stop,3 小時,No,Airbus A321neo,JX 804,商務艙 商務艙,"$135,135"
2025-01-20 Monday,下午3:20,TPE,"凌晨2:00 (星期二, 1月 21)",HKG,長榮航空,直達航班。,Non-stop,3 小時,No,Airbus A321neo,BR 196,商務艙 商務艙,"$143,449"
2025-01-20 Monday,上午8:45,TPE,"凌晨12:10 (星期二, 1月 21)",HKG,星宇航空,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,JX 771,商務艙 商務艙,"$143,830"
2025-01-20 Monday,下午2:10,TPE,"清晨5:10 (星期二, 1月 21)",HKG,新加坡航空,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,SQ 877,商務艙 商務艙,"$180,465"
2025-01-20 Monday,下午5:35,TPE,"清晨5:10 (星期二, 1月 21)",HKG,新加坡航空,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,SQ 879,商務艙 商務艙,"$180,465"
2025-01-20 Monday,上午9:50,TPE,晚上7:35,HKG,長榮航空,直達航班。,Non-stop,2 小時 15 分鐘,No,Airbus A321neo,BR 712,"<div class=""qj0iCb"">經濟艙<svg focusable=""false"" width=""16"" height=""16"" viewBox=""0 0 24 24"" class=""KP9MEb NMm5M"" aria-hidden=""true""><path d=""M12 5.99L19.53 19H4.47L12 5.99M12 2L1 21h22L12 2z""></path><path d=""M13 16h-2v2h2v-2zm0-6h-2v4h2v-4z""></path></svg></div> 商務艙",無法提供價格資訊
2025-01-20 Monday,中午12:30,TPE,晚上10:05,HKG,中國國際航空,直達航班。,Non-stop,1 小時 50 分鐘,No,Airbus A321neo,CA 150,"<div class=""qj0iCb"">經濟艙<svg focusable=""false"" width=""16"" height=""16"" viewBox=""0 0 24 24"" class=""KP9MEb NMm5M"" aria-hidden=""true""><path d=""M12 5.99L19.53 19H4.47L12 5.99M12 2L1 21h22L12 2z""></path><path d=""M13 16h-2v2h2v-2zm0-6h-2v4h2v-4z""></path></svg></div> 商務艙",無法提供價格資訊
2025-01-20 Monday,中午12:50,TPE,晚上7:35,HKG,上海吉祥航空,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A321neo,HO 1310,商務艙 商務艙,無法提供價格資訊
2025-01-20 Monday,中午12:50,TPE,"上午11:10 (星期二, 1月 21)",HKG,上海吉祥航空,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A321neo,HO 1310,商務艙 商務艙,無法提供價格資訊
2025-01-20 Monday,下午1:15,TPE,晚上10:05,HKG,中國國際航空,直達航班。,Non-stop,3 小時 20 分鐘,No,Airbus A321neo,CA 186,商務艙 商務艙,無法提供價格資訊
2025-01-20 Monday,下午1:15,TPE,晚上10:25,HKG,中國國際航空,直達航班。,Non-stop,3 小時 20 分鐘,No,Airbus A321neo,CA 186,商務艙 商務艙,無法提供價格資訊
